SupplierID,Supplier,CCFound,CCRegNo,CCFoundName,CHFound,CHRegNo,CHFoundName,GivenCompanyCategory,Status,CH_VCSE_Strict,CH_VCSE_Loose,CIC_Name contains CIC,CQCCareHome,CQCCareHomeNumber,Website_VCSE_Info_Available,Website_VCSE_Info,Supplier_Type_CC+VCSEStrict+CIC,Supplier_Type_CC+VCSELoose+CIC,Supplier_Type_VCSEManual,Supplier_Type_VCSEManual_ExclNHSLA,GPServices,Hospice,NHS,LA,GOV,PoliceFire,PHB_CHC,CareHome,Solicitor,Executor,PharmOp,University,School,LMC_LPC,Redacted,Uninformative,SupplierSector,SUPPLIER_STANDARD_NAME
2873,DELLA OGUNLEYE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DELLA OGUNLEYE
2874,DELOITTE LLP,0,,,1,OC303675,DELOITTE LLP,Limited Liability Partnership,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DELOITTE LLP
2875,DELOITTE MCS LTD,0,,,1,3311052,DELOITTE MCS LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DELOITTE MCS LIMITED
2876,DELPHSIDE LTD,1,1006024,DELPHSIDE LTD,1,2609389,DELPHSIDE LIMITED,"PRI/LTD BY GUAR/NSC (Private, limited by guarantee, no share capital)",CC&CH,0,1,0,1,1-123433942,0,,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,DELPHSIDE LTD
2877,DELT SHARED SERVICES LTD,0,,,1,9098450,DELT SHARED SERVICES LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DELT SHARED SERVICES LIMITED
2878,DELTA HEALTHCARE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DELTA HEALTHCARE
2879,DEMELZA HOSPICE CARE FOR CHILDREN,1,1039651,DEMELZA HOSPICE CARE FOR CHILDREN,1,2948500,DEMELZA HOUSE CHILDREN'S HOSPICE ,"PRI/LBG/NSC (Private, Limited by guarantee, no share capital, use of 'Limited' exemption)",CC&CH,0,1,0,0,,0,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hospice,DEMELZA HOSPICE CARE FOR CHILDREN
2880,DEMENTIA CONCERN,1,1014834,DEMENTIA CONCERN,1,2748840,DEMENTIA CONCERN,"PRI/LBG/NSC (Private, Limited by guarantee, no share capital, use of 'Limited' exemption)",CC&CH,0,1,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DEMENTIA CONCERN
2881,DENE DRIVE PARTNERSHIP,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DENE DRIVE PARTNERSHIP
2882,DENE HEALTHCARE LTD,0,,,1,5427785,DENE HEALTHCARE LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DENE HEALTHCARE LIMITED
2883,DENGIE MEDICAL PARTNERSHIP,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DENGIE MEDICAL PARTNERSHIP
2884,DENHAM MEDICAL CENTRE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DENHAM MEDICAL CENTRE
2885,DENISE MCLELLAN,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DENISE MCLELLAN
2886,DENMARK ROAD MEDICAL CENTRE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DENMARK ROAD MEDICAL CENTRE
2887,DENMARK ROAD SURGERY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DENMARK ROAD SURGERY
2888,DENMARK STREET SURGERY,0,,,1,9213928,PRIMARY HEALTHCARE DARLINGTON LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,PRIMARY HEALTHCARE DARLINGTON LIMITED
2889,DENMEAD DOCTORS SURGERY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DENMEAD DOCTORS SURGERY
2890,DENTON MEDICAL PRACTICE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DENTON MEDICAL PRACTICE
2891,DENTON PARK MEDICAL GROUP,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DENTON PARK MEDICAL GROUP
2892,DENTON SURGERY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DENTON SURGERY
2893,DEPTFORD MEDICAL CENTRE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DEPTFORD MEDICAL CENTRE
2894,DEPTFORD SURGERY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DEPTFORD SURGERY
2895,DERBY CITY COUNCIL,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LA,DERBY CITY COUNCIL
2896,DERBY CITY PRIMARY CARE LTD,0,,,1,11540999,DERBY CITY PRIMARY CARE LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DERBY CITY PRIMARY CARE LIMITED
2897,DERBY CITY SOUTH HEALTHCARE LTD,0,,,1,11016632,DERBY CITY SOUTH HEALTHCARE LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DERBY CITY SOUTH HEALTHCARE LIMITED
2898,DERBY LOCAL PHARMACEUTICAL COMMITTEE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NHS,DERBY LOCAL PHARMACEUTICAL COMMITTEE
2899,DERBY OPEN ACCESS CENTRE ONE MEDICARE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DERBY OPEN ACCESS CENTRE ONE MEDICARE
2900,DERBY ROAD PRACTICE IPSWICH,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DERBY ROAD PRACTICE IPSWICH
2901,DERBY ROAD PRACTICE PORTSMOUTH,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DERBY ROAD PRACTICE PORTSMOUTH
2902,DERBY TEACHING HOSPITALS NHS FT,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NHS,DERBY TEACHING HOSPITALS NHS FT
2903,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NHS,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST
2904,DERBYSHIRE COUNTY COUNCIL,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LA,DERBYSHIRE COUNTY COUNCIL
2905,DERBYSHIRE DALES HEALTH,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DERBYSHIRE DALES HEALTH
2906,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NHS,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST
2907,DERBYSHIRE LOCAL MEDICAL COMMITTEE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,LMC_LPC,DERBYSHIRE LOCAL MEDICAL COMMITTEE
2908,DERBYSHIRE VOLUNTARY ACTION,1,1134329,DERBYSHIRE VOLUNTARY ACTION,1,6956527,DERBYSHIRE VOLUNTARY ACTION,"PRI/LBG/NSC (Private, Limited by guarantee, no share capital, use of 'Limited' exemption)",CC&CH,0,1,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DERBYSHIRE VOLUNTARY ACTION
2909,DERIAN HOUSE CHILDRENS HOSPICE,1,519276,DERIAN HOUSE CHILDRENS HOSPICE,1,2650110,DERIAN HOUSE CHILDRENS HOSPICE,"PRI/LBG/NSC (Private, Limited by guarantee, no share capital, use of 'Limited' exemption)",CC&CH,0,1,0,0,,0,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hospice,DERIAN HOUSE CHILDRENS HOSPICE
2910,DERRY DOWNS SURGERY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DERRY DOWNS SURGERY
2911,DERVENTIO HOUSING TRUST,0,,,1,5886593,DERVENTIO HOUSING TRUST CIC,Community Interest Company,CHnotCC,1,1,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DERVENTIO HOUSING TRUST CIC
2912,DERWEN COLLEGE,1,1153280,DERWEN COLLEGE,1,8615826,DERWEN COLLEGE,"PRI/LBG/NSC (Private, Limited by guarantee, no share capital, use of 'Limited' exemption)",CC&CH,0,1,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DERWEN COLLEGE
2913,DERWENT CRESCENT MEDICAL CENTRE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DERWENT CRESCENT MEDICAL CENTRE
2914,DERWENT PRACTICE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DERWENT PRACTICE
2915,DERWENTSIDE HEALTHCARE LTD,0,,,1,9613355,DERWENTSIDE HEALTHCARE LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DERWENTSIDE HEALTHCARE LIMITED
2916,DERWENTSIDE HOSPICE CARE FOUNDATION,1,519659,DERWENTSIDE HOSPICE CARE FOUNDATION,1,2263960,DERWENTSIDE HOSPICE CARE FOUNDATION,"PRI/LTD BY GUAR/NSC (Private, limited by guarantee, no share capital)",CC&CH,0,1,0,0,,0,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hospice,DERWENTSIDE HOSPICE CARE FOUNDATION
2917,DESBOROUGH AVENUE SURGERY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DESBOROUGH AVENUE SURGERY
2918,DESIGN 4 LIFE LTD,0,,,1,7010264,DESIGN 4 LIFE LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DESIGN 4 LIFE LIMITED
2919,DESIGNS IN MIND CIC,0,,,1,5440283,DESIGNS IN MIND C.I.C.,Community Interest Company,CHnotCC,1,1,1,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DESIGNS IN MIND C.I.C.
2920,DETAILS WITHELD FOR PATIENT CONFIDENTIALITY PURPOSES,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Redacted,DETAILS WITHELD FOR PATIENT CONFIDENTIALITY PURPOSES
2921,DEVA MEDICAL ELECTRONICS LTD,0,,,1,1579291,DEVA MEDICAL ELECTRONICS LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DEVA MEDICAL ELECTRONICS LIMITED
2922,DEVANEY MEDICAL CENTRE,0,,,1,OC386912,DEVANEY MEDICAL LLP,Limited Liability Partnership,CHnotCC,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DEVANEY MEDICAL LLP
2923,DEVON & CORNWALL AUTISTIC COMMUNITY TRUST,1,1026475,DEVON AND CORNWALL AUTISTIC COMMUNITY TRUST,1,1662611,DEVON & CORNWALL AUTISTIC COMMUNITY TRUST,"PRI/LBG/NSC (Private, Limited by guarantee, no share capital, use of 'Limited' exemption)",CC&CH,0,1,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DEVON AND CORNWALL AUTISTIC COMMUNITY TRUST
2924,DEVON CEPN,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NHS,DEVON CEPN
2925,DEVON COUNTY COUNCIL,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LA,DEVON COUNTY COUNCIL
2926,DEVON DOCTORS LTD,0,,,1,5174987,DEVON DOCTORS LIMITED,"PRI/LTD BY GUAR/NSC (Private, limited by guarantee, no share capital)",CHnotCC,0,1,0,0,,1,social enterprise,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DEVON DOCTORS LIMITED
2927,DEVON LINK UP,1,1052687,DEVON LINK UP,0,,,,CCnotCH,0,0,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DEVON LINK UP
2928,DEVON LMC,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,LMC_LPC,DEVON LMC
2929,DEVON PARTNERSHIP NHS TRUST,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NHS,DEVON PARTNERSHIP NHS TRUST
2930,DEVON PRIMARY CARE COUNSELLING SERVICE,0,,,1,7156488,DEVON PRIMARY CARE COUNSELLING SERVICE CIC,Community Interest Company,CHnotCC,1,1,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DEVON PRIMARY CARE COUNSELLING SERVICE CIC
2931,DEVON ROAD SURGERY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DEVON ROAD SURGERY
2932,DEVONSHIRE,0,,,1,4051693,DEVONSHIRE LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DEVONSHIRE LIMITED
2933,DEVONSHIRE GREEN MEDICAL CENTRE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DEVONSHIRE GREEN MEDICAL CENTRE
2934,DEVONSHIRE LODGE PRACTICE EASTCOTE HEALTH CENTRE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DEVONSHIRE LODGE PRACTICE EASTCOTE HEALTH CENTRE
2935,DEVONSHIRE PRACTICE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DEVONSHIRE PRACTICE
2936,DEWAN,0,,,1,8842338,DEWAN LTD,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DEWAN LTD
2937,DEXCOM INC,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DEXCOM INC
2938,DEXCOM UK,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DEXCOM UK
2939,DEXTER & PARTNERS,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DEXTER & PARTNERS
2940,DEYSBROOK VILLAGE CENTRE,1,1119053,DEYSBROOK VILLAGE CENTRE,1,6006733,DEYSBROOK VILLAGE CENTRE,"PRI/LBG/NSC (Private, Limited by guarantee, no share capital, use of 'Limited' exemption)",CC&CH,0,1,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DEYSBROOK VILLAGE CENTRE
2941,DGB SOLICITORS LLP,0,,,1,OC336421,DGB SOLICITORS LLP,Limited Liability Partnership,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Solicitor,DGB SOLICITORS LLP
2942,DGS HEALTH LTD,0,,,1,9179583,DGS HEALTH LTD,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DGS HEALTH LTD
2943,DHAWAN N & PARTNERS,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DHAWAN N & PARTNERS
2944,DHILLON KJK & PARTNER,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DHILLON KJK & PARTNER
2945,DHODY & PARTNER,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DHODY & PARTNER
2946,DHRUVIN SHAH,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DHRUVIN SHAH
2947,DHU 111 (EAST MIDLANDS) CIC,0,,,1,10259076,DHU 111 (EAST MIDLANDS) CIC,Community Interest Company,CHnotCC,1,1,1,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DHU 111 (EAST MIDLANDS) CIC
2948,DHU HEALTH CARE CIC,0,,,1,5834163,DHU HEALTH CARE C.I.C.,Community Interest Company,CHnotCC,1,1,1,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DHU HEALTH CARE C.I.C.
2949,DHUNY RA,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DHUNY RA
2950,DIABETES UK,1,215199,DIABETES UK,1,3695952,DIABETES UK LIMITED,"PRI/LTD BY GUAR/NSC (Private, limited by guarantee, no share capital)",CC&CH,0,1,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DIABETES UK
2951,DIADEM MEDICAL PRACTICE,0,,,1,9764669,MODALITY PARTNERSHIP LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,MODALITY PARTNERSHIP LIMITED
2952,DIAGNOSTIC HEALTHCARE LTD,0,,,1,5008328,DIAGNOSTIC HEALTHCARE LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DIAGNOSTIC HEALTHCARE LIMITED
2953,DIAGNOSTIC ULTRASOUND SERVICES,0,,,1,11614838,DIAGNOSTIC ULTRASOUND SERVICES LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DIAGNOSTIC ULTRASOUND SERVICES LIMITED
2954,DIAGNOSTIC WORLD,0,,,1,5937877,DIAGNOSTIC WORLD LTD,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DIAGNOSTIC WORLD LTD
2955,DIAMOND BUSINESS INTERIORS LTD,0,,,1,3439053,DIAMOND BUSINESS INTERIORS LTD,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DIAMOND BUSINESS INTERIORS LTD
2956,DIAMOND LIFE HEALTHCARE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DIAMOND LIFE HEALTHCARE
2957,DICCONSON GROUP PRACTICE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DICCONSON GROUP PRACTICE
2958,DICKENS L A & PARTNERS,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DICKENS L A & PARTNERS
2959,DICKENSON ROAD MEDICAL CENTRE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DICKENSON ROAD MEDICAL CENTRE
2960,DIDCOT HEALTH CENTRE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DIDCOT HEALTH CENTRE
2961,DIDSBURY MEDICAL CENTRE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DIDSBURY MEDICAL CENTRE
2962,DIFFERENT DEVELOPMENT,0,,,1,9517938,DIFFERENT DEVELOPMENT LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DIFFERENT DEVELOPMENT LIMITED
2963,DIGITAL HOUSE PR LTD,0,,,1,10343182,DIGITAL HOUSE PR LTD,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DIGITAL HOUSE PR LTD
2964,DIGNITY DIRECT HOMECARE,0,,,1,9439944,DIGNITY DIRECT HOMECARE LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DIGNITY DIRECT HOMECARE LIMITED
2965,DIGNITY GROUP LTD,0,,,1,3419700,DIGNITY GROUP LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DIGNITY GROUP LIMITED
2966,DIGNUS HEALTHCARE LTD,0,,,1,5940625,DIGNUS HEALTHCARE LIMITED,Private Limited Company,CHnotCC,0,0,0,1,1-11039246573,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,DIGNUS HEALTHCARE LIMITED
2967,DILIGENT BOARDBOOKS LTD,0,,,1,6029195,DILIGENT BOARDBOOKS LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DILIGENT BOARDBOOKS LIMITED
2968,DILL HALL SURGERY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DILL HALL SURGERY
2969,DILSTON MEDICAL CENTRE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DILSTON MEDICAL CENTRE
2970,DIME SQUARE LTD,0,,,1,8037877,DIME SQUARE LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DIME SQUARE LIMITED
2971,DIMENSIONS (UK) LTD,0,,,1,IP031192,DIMENSIONS (UK) LIMITED,Registered Society,CHnotCC,1,1,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DIMENSIONS (UK) LIMITED
2972,DIMENSIONS SOMERSET SEV LTD,1,1172574,DIMENSIONS SOMERSET SEV LIMITED,1,10257343,DIMENSIONS SOMERSET SEV LIMITED,"PRI/LTD BY GUAR/NSC (Private, limited by guarantee, no share capital)",CC&CH,0,1,0,1,1-3530881169,0,,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,DIMENSIONS SOMERSET SEV LIMITED
2973,DIMENSIONS UK LTD,0,,,1,IP031192,DIMENSIONS (UK) LIMITED,Registered Society,CHnotCC,1,1,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,DIMENSIONS (UK) LIMITED
2974,DINAS LANE MEDICAL CENTRE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DINAS LANE MEDICAL CENTRE
2975,DINGLE PARK PRACTICE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DINGLE PARK PRACTICE
2976,DIPTON SURGERY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,DIPTON SURGERY
